index,x_mm,y_mm
5399,-9.20211579,23.24190607
5400,-9.20155768,23.24051027
5401,-9.20087522,23.23880713
5402,-9.20006796,23.23679686
5403,-9.19913546,23.23447968
5404,-9.19807727,23.23185580
5405,-9.19689294,23.22892545
5406,-9.19558205,23.22568885
5407,-9.19414415,23.22214624
5408,-9.19257881,23.21829785
5409,-9.19088559,23.21414391
5410,-9.18906406,23.20968469
5411,-9.18711379,23.20492042
5412,-9.18503436,23.19985136
5413,-9.18282534,23.19447777
5414,-9.18048630,23.18879992
5415,-9.17801683,23.18281807
5416,-9.17541650,23.17653251
5417,-9.17268490,23.16994349
5418,-9.16982162,23.16305132
5419,-9.16682623,23.15585627
5420,-9.16369834,23.14835865
5421,-9.16043753,23.14055873
5422,-9.15704340,23.13245684
5423,-9.15351554,23.12405327
5424,-9.14985355,23.11534833
5425,-9.14605703,23.10634234
5426,-9.14212559,23.09703562
5427,-9.13805883,23.08742849
5428,-9.13385636,23.07752128
5429,-9.12951778,23.06731433
5430,-9.12504272,23.05680797
5431,-9.12043078,23.04600255
5432,-9.11568158,23.03489841
5433,-9.11079474,23.02349591
5434,-9.10576988,23.01179540
5435,-9.10060663,22.99979723
5436,-9.09530461,22.98750179
5437,-9.08986345,22.97490943
5438,-9.08428278,22.96202053
5439,-9.07856224,22.94883547
5440,-9.07270146,22.93535463
5441,-9.06670007,22.92157841
5442,-9.06055773,22.90750718
5443,-9.05427407,22.89314135
5444,-9.04784874,22.87848133
5445,-9.04128138,22.86352750
5446,-9.03457165,22.84828029
5447,-9.02771920,22.83274011
5448,-9.02072369,22.81690738
5449,-9.01358477,22.80078252
5450,-9.00630211,22.78436595
5451,-8.99887536,22.76765812
5452,-8.99130420,22.75065945
5453,-8.98358829,22.73337038
5454,-8.97572730,22.71579137
5455,-8.96772091,22.69792285
5456,-8.95956879,22.67976529
5457,-8.95127062,22.66131914
5458,-8.94282608,22.64258486
5459,-8.93423486,22.62356292
5460,-8.92549664,22.60425379
5461,-8.91661112,22.58465795
5462,-8.90757798,22.56477587
5463,-8.89839692,22.54460803
5464,-8.88906763,22.52415493
5465,-8.87958982,22.50341706
5466,-8.86996319,22.48239491
5467,-8.86018744,22.46108899
5468,-8.85026229,22.43949979
5469,-8.84018744,22.41762783
5470,-8.82996260,22.39547362
5471,-8.81958750,22.37303767
5472,-8.80906185,22.35032051
5473,-8.79838537,22.32732267
5474,-8.78755780,22.30404467
5475,-8.77657884,22.28048704
5476,-8.76544825,22.25665033
5477,-8.75416574,22.23253507
5478,-8.74273106,22.20814182
5479,-8.73114395,22.18347111
5480,-8.71940414,22.15852352
5481,-8.70751138,22.13329958
5482,-8.69546541,22.10779987
5483,-8.68326600,22.08202496
5484,-8.67091288,22.05597540
5485,-8.65840583,22.02965179
5486,-8.64574458,22.00305468
5487,-8.63292892,21.97618468
5488,-8.61995859,21.94904236
5489,-8.60683338,21.92162831
5490,-8.59355305,21.89394313
5491,-8.58011736,21.86598741
5492,-8.56652611,21.83776176
5493,-8.55277907,21.80926679
5494,-8.53887602,21.78050309
5495,-8.52481675,21.75147130
5496,-8.51060104,21.72217201
5497,-8.49622869,21.69260587
5498,-8.48169949,21.66277348
5499,-8.46701324,21.63267548
5500,-8.45216973,21.60231251
5501,-8.43716878,21.57168520
5502,-8.42201019,21.54079418
5503,-8.40669376,21.50964011
5504,-8.39121932,21.47822363
5505,-8.37558667,21.44654539
5506,-8.35979563,21.41460606
5507,-8.34384603,21.38240628
5508,-8.32773769,21.34994672
5509,-8.31147045,21.31722805
5510,-8.29504412,21.28425094
5511,-8.27845854,21.25101607
5512,-8.26171356,21.21752410
5513,-8.24480901,21.18377572
5514,-8.22774473,21.14977163
5515,-8.21052058,21.11551249
5516,-8.19313639,21.08099902
5517,-8.17559204,21.04623189
5518,-8.15788736,21.01121182
5519,-8.14002222,20.97593951
5520,-8.18790022,20.95729682
5521,-8.23573552,20.93854485
5522,-8.28352788,20.91968369
5523,-8.33127704,20.90071345
5524,-8.37898276,20.88163422
5525,-8.42664479,20.86244611
5526,-8.47426288,20.84314920
5527,-8.52183677,20.82374361
5528,-8.56936623,20.80422943
5529,-8.61685101,20.78460677
5530,-8.66429085,20.76487573
5531,-8.71168551,20.74503641
5532,-8.75903474,20.72508891
5533,-8.80633830,20.70503334
5534,-8.85359594,20.68486981
5535,-8.90080741,20.66459841
5536,-8.94797247,20.64421925
5537,-8.99509087,20.62373245
5538,-9.04216237,20.60313810
5539,-9.08918671,20.58243632
5540,-9.13616366,20.56162721
5541,-9.18309296,20.54071088
5542,-9.22997438,20.51968745
5543,-9.27680768,20.49855701
5544,-9.32359259,20.47731968
5545,-9.37032889,20.45597557
5546,-9.41701633,20.43452479
5547,-9.46365466,20.41296746
5548,-9.51024364,20.39130368
5549,-9.55678304,20.36953357
5550,-9.60327259,20.34765725
5551,-9.64971208,20.32567482
5552,-9.69610124,20.30358640
5553,-9.74243984,20.28139211
5554,-9.78872764,20.25909206
5555,-9.83496440,20.23668637
5556,-9.88114987,20.21417516
5557,-9.92728382,20.19155853
5558,-9.97336600,20.16883662
5559,-10.01939617,20.14600954
5560,-10.06537410,20.12307740
5561,-10.11129954,20.10004034
5562,-10.15717226,20.07689846
5563,-10.20299201,20.05365189
5564,-10.24875856,20.03030075
5565,-10.29447166,20.00684516
5566,-10.34013109,19.98328524
5567,-10.38573659,19.95962113
5568,-10.43128794,19.93585293
5569,-10.47678489,19.91198077
5570,-10.52222722,19.88800479
5571,-10.56761467,19.86392509
5572,-10.61294702,19.83974182
5573,-10.65822403,19.81545509
5574,-10.70344546,19.79106504
5575,-10.74861108,19.76657178
5576,-10.79372065,19.74197545
5577,-10.83877393,19.71727617
5578,-10.88377070,19.69247408
5579,-10.92871071,19.66756930
5580,-15.51374462,16.29643298
5581,-15.53805336,16.32761606
5582,-15.56220218,16.35854655
5583,-15.58619039,16.38922428
5584,-15.61001729,16.41964908
5585,-15.63368220,16.44982079
5586,-15.65718441,16.47973925
5587,-15.68052325,16.50940431
5588,-15.70369802,16.53881581
5589,-15.72670804,16.56797361
5590,-15.74955263,16.59687756
5591,-15.77223111,16.62552754
5592,-15.79474280,16.65392341
5593,-15.81708702,16.68206504
5594,-15.83926310,16.70995230
5595,-15.86127036,16.73758508
5596,-15.88310814,16.76496326
5597,-15.90477577,16.79208674
5598,-15.92627259,16.81895540
5599,-15.94759791,16.84556914
5600,-15.96875110,16.87192787
5601,-15.98973148,16.89803149
5602,-16.01053840,16.92387992
5603,-16.03117120,16.94947307
5604,-16.05162922,16.97481085
5605,-16.07191183,16.99989320
5606,-16.09201837,17.02472004
5607,-16.11194819,17.04929131
5608,-16.13170065,17.07360693
5609,-16.15127510,17.09766687
5610,-16.17067091,17.12147105
5611,-16.18988744,17.14501943
5612,-16.20892405,17.16831197
5613,-16.22778011,17.19134862
5614,-16.24645499,17.21412935
5615,-16.26494807,17.23665413
5616,-16.28325871,17.25892292
5617,-16.30138629,17.28093571
5618,-16.31933020,17.30269247
5619,-16.33708980,17.32419319
5620,-16.35466450,17.34543786
5621,-16.37205366,17.36642647
5622,-16.38925669,17.38715902
5623,-16.40627297,17.40763551
5624,-16.42310189,17.42785595
5625,-16.43974286,17.44782036
5626,-16.45619527,17.46752873
5627,-16.47245852,17.48698110
5628,-16.48853201,17.50617749
5629,-16.50441516,17.52511792
5630,-16.52010737,17.54380244
5631,-16.53560805,17.56223106
5632,-16.55091661,17.58040385
5633,-16.56603248,17.59832083
5634,-16.58095507,17.61598206
5635,-16.59568380,17.63338759
5636,-16.61021810,17.65053749
5637,-16.62455739,17.66743181
5638,-16.63870111,17.68407062
5639,-16.65264869,17.70045399
5640,-16.66639956,17.71658199
5641,-16.67995317,17.73245470
5642,-16.69330894,17.74807222
5643,-16.70646633,17.76343461
5644,-16.71942478,17.77854199
5645,-16.73218374,17.79339443
5646,-16.74474266,17.80799205
5647,-16.75710100,17.82233494
5648,-16.76925821,17.83642321
5649,-16.78121376,17.85025698
5650,-16.79296710,17.86383637
5651,-16.80451771,17.87716149
5652,-16.81586505,17.89023247
5653,-16.82700859,17.90304944
5654,-16.83794782,17.91561253
5655,-16.84868220,17.92792188
5656,-16.85921121,17.93997763
5657,-16.86953435,17.95177992
5658,-16.87965109,17.96332892
5659,-16.88956093,17.97462477
5660,-16.89926336,17.98566762
5661,-16.90875787,17.99645765
5662,-16.91804396,18.00699501
5663,-16.92712113,18.01727989
5664,-16.93598889,18.02731244
5665,-16.94464675,18.03709286
5666,-16.95309421,18.04662133
5667,-16.96133079,18.05589802
5668,-16.96935601,18.06492314
5669,-16.97716938,18.07369687
5670,-16.98477042,18.08221942
5671,-16.99215867,18.09049099
5672,-16.99933366,18.09851178
5673,-17.00629490,18.10628201
5674,-17.01304195,18.11380190
5675,-17.01957433,18.12107165
5676,-17.02589160,18.12809150
5677,-17.03199329,18.13486167
5678,-17.03787895,18.14138239
5679,-17.04354814,18.14765390
5680,-17.04900040,18.15367644
5681,-17.05423530,18.15945025
5682,-17.05925240,18.16497557
5683,-17.06405126,18.17025266
5684,-17.06863144,18.17528177
5685,-17.07299253,18.18006316
5686,-17.07713409,18.18459710
5687,-17.08105570,18.18888384
5688,-17.08475694,18.19292367
5689,-17.08823740,18.19671685
5690,-17.09149666,18.20026367
5691,-17.09453431,18.20356440
5692,-17.09734995,18.20661933
5693,-17.09994318,18.20942875
5694,-17.10231359,18.21199296
5695,-17.10446079,18.21431225
5696,-17.10638439,18.21638692
5697,-17.10808399,18.21821728
5698,-17.10955922,18.21980364
5699,-17.11080969,18.22114631
5700,-17.11183502,18.22224561
5701,-17.11263484,18.22310186
5702,-17.11320878,18.22371538
5703,-17.11355646,18.22408650
5704,-17.11367752,18.22421555
5705,-17.11367795,18.22421600
5706,-17.11378383,18.22432812
5707,-17.11408123,18.22464076
5708,-17.11457175,18.22515237
5709,-17.11525697,18.22586141
5710,-17.11613849,18.22676632
5711,-17.11721788,18.22786554
5712,-17.11849669,18.22915747
5713,-17.11997649,18.23064055
5714,-17.12165880,18.23231315
5715,-17.12354516,18.23417369
5716,-17.12563710,18.23622052
5717,-17.12793612,18.23845203
5718,-17.13044371,18.24086658
5719,-17.13316137,18.24346251
5720,-17.13609058,18.24623816
5721,-17.13923279,18.24919187
5722,-17.14258946,18.25232195
5723,-17.14616204,18.25562672
5724,-17.14995196,18.25910448
5725,-17.15396063,18.26275352
5726,-17.15818948,18.26657212
5727,-17.16263989,18.27055855
5728,-17.16731325,18.27471108
5729,-17.17221094,18.27902797
5730,-17.17733433,18.28350746
5731,-17.18268476,18.28814777
5732,-17.18826358,18.29294716
5733,-17.19407211,18.29790382
5734,-17.20011168,18.30301597
5735,-17.20638358,18.30828182
5736,-17.21288911,18.31369954
5737,-17.21962956,18.31926734
5738,-17.22660619,18.32498337
5739,-17.23382025,18.33084581
5740,-17.24127300,18.33685282
5741,-17.24896567,18.34300255
5742,-17.25689948,18.34929313
5743,-17.26507564,18.35572270
5744,-17.27349534,18.36228938
5745,-17.28215977,18.36899130
5746,-17.29107011,18.37582656
5747,-17.30022750,18.38279326
5748,-17.30963310,18.38988950
5749,-17.31928804,18.39711336
5750,-17.32919344,18.40446292
5751,-17.33935042,18.41193625
5752,-17.34976007,18.41953142
5753,-17.36042346,18.42724647
5754,-17.37134169,18.43507947
5755,-17.38251579,18.44302844
5756,-17.39394682,18.45109143
5757,-17.40563580,18.45926646
5758,-17.41758377,18.46755156
5759,-17.42979172,18.47594472
5760,-17.44226064,18.48444397
5761,-17.45499153,18.49304730
5762,-17.46798533,18.50175271
5763,-17.48124302,18.51055817
5764,-17.49476552,18.51946168
5765,-17.50855377,18.52846120
5766,-17.52260868,18.53755470
5767,-17.53693115,18.54674014
5768,-17.55152207,18.55601549
5769,-17.56638230,18.56537868
5770,-17.58151272,18.57482765
5771,-17.59691417,18.58436036
5772,-17.61258748,18.59397473
5773,-17.62853347,18.60366867
5774,-17.64475295,18.61344013
5775,-17.66124670,18.62328700
5776,-17.67801552,18.63320719
5777,-17.69506016,18.64319862
5778,-17.71238137,18.65325918
5779,-17.72997989,18.66338675
5780,-17.74785645,18.67357924
5781,-17.76601176,18.68383452
5782,-17.78444650,18.69415047
5783,-17.80316137,18.70452497
5784,-17.82215703,18.71495588
5785,-17.84143414,18.72544106
5786,-17.86099333,18.73597838
5787,-17.88083523,18.74656569
5788,-17.90096046,18.75720084
5789,-17.92136960,18.76788168
5790,-17.94206325,18.77860604
5791,-17.96304198,18.78937177
5792,-17.98430633,18.80017670
5793,-18.00585686,18.81101866
5794,-18.02769408,18.82189547
5795,-18.04981851,18.83280496
5796,-18.07223065,18.84374494
5797,-18.09493099,18.85471323
5798,-18.11791998,18.86570764
5799,-18.14119810,18.87672598
5800,-18.16476577,18.88776606
5801,-18.18862343,18.89882566
5802,-18.21277149,18.90990260
5803,-18.23721034,18.92099467
5804,-18.26194038,18.93209965
5805,-18.28696196,18.94321534
5806,-18.31227544,18.95433953
5807,-18.33788117,18.96547000
5808,-18.36377946,18.97660452
5809,-18.38997063,18.98774088
5810,-18.41645498,18.99887686
5811,-18.44323279,19.01001022
5812,-18.47030432,19.02113874
5813,-18.49766982,19.03226019
5814,-18.52532954,19.04337234
5815,-18.55328370,19.05447295
5816,-18.58153250,19.06555978
5817,-18.61007615,19.07663060
5818,-18.63891481,19.08768317
5819,-18.66804866,19.09871525
5820,-18.69747784,19.10972459
5821,-18.72720250,19.12070894
5822,-18.75722274,19.13166607
5823,-18.78753868,19.14259373
5824,-18.81815041,19.15348967
5825,-18.84905800,19.16435163
5826,-18.88026151,19.17517738
5827,-18.91176100,19.18596465
5828,-18.94355649,19.19671121
5829,-18.97564801,19.20741479
5830,-18.92003859,19.26219457
5831,-18.86427103,19.31681336
5832,-18.80834580,19.37127069
5833,-18.75226336,19.42556611
5834,-18.69602419,19.47969916
5835,-18.63962875,19.53366940
5836,-18.58307751,19.58747637
5837,-18.52637094,19.64111961
5838,-18.46950953,19.69459869
5839,-18.41249374,19.74791316
5840,-18.35532406,19.80106257
5841,-18.29800095,19.85404647
5842,-18.24052491,19.90686442
5843,-18.18289640,19.95951599
5844,-18.12511591,20.01200073
5845,-18.06718393,20.06431820
5846,-18.00910094,20.11646797
5847,-17.95086742,20.16844959
5848,-17.89248386,20.22026264
5849,-17.83395075,20.27190669
5850,-17.77526857,20.32338129
5851,-17.71643783,20.37468603
5852,-17.65745900,20.42582046
5853,-17.59833259,20.47678417
5854,-17.53905909,20.52757673
5855,-17.47963898,20.57819771
5856,-17.42007278,20.62864669
5857,-17.36036097,20.67892325
5858,-17.30050406,20.72902697
5859,-17.24050255,20.77895743
5860,-17.18035693,20.82871421
5861,-17.12006772,20.87829690
5862,-17.05963541,20.92770508
5863,-16.99906051,20.97693833
5864,-16.93834352,21.02599626
5865,-16.87748496,21.07487844
5866,-16.81648533,21.12358447
5867,-16.75534515,21.17211395
5868,-16.69406491,21.22046646
5869,-16.63264514,21.26864160
5870,-16.57108635,21.31663897
5871,-16.50938906,21.36445817
5872,-16.44755377,21.41209880
5873,-16.38558101,21.45956046
5874,-16.32347129,21.50684275
5875,-16.26122513,21.55394528
5876,-16.19884306,21.60086766
5877,-16.13632559,21.64760949
5878,-16.07367325,21.69417038
5879,-16.01088656,21.74054994
5880,-15.94796604,21.78674779
5881,-15.88491223,21.83276353
5882,-15.82172564,21.87859679
5883,-15.75840682,21.92424718
5884,-15.69495627,21.96971433
5885,-15.63137455,22.01499784
5886,-15.56766217,22.06009734
5887,-15.50381967,22.10501246
5888,-15.43984758,22.14974281
5889,-15.37574645,22.19428803
5890,-15.31151680,22.23864774
5891,-15.30701616,22.20511901
5892,-15.30241784,22.17187300
5893,-15.29772405,22.13891012
5894,-15.29293701,22.10623076
5895,-15.28805895,22.07383530
5896,-15.28309207,22.04172410
5897,-15.27803861,22.00989750
5898,-15.27290080,21.97835583
5899,-15.26768085,21.94709942
5900,-15.26238099,21.91612857
5901,-15.25700347,21.88544355
5902,-15.25155049,21.85504466
5903,-15.24602431,21.82493213
5904,-15.24042716,21.79510623
5905,-15.23476126,21.76556717
5906,-15.22902885,21.73631517
5907,-15.22323217,21.70735043
5908,-15.21737347,21.67867313
5909,-15.21145497,21.65028345
5910,-15.20547891,21.62218154
5911,-15.19944754,21.59436754
5912,-15.19336310,21.56684158
5913,-15.18722782,21.53960376
5914,-15.18104395,21.51265418
5915,-15.17481372,21.48599293
5916,-15.16853938,21.45962006
5917,-15.16222317,21.43353564
5918,-15.15586733,21.40773970
5919,-15.14947410,21.38223226
5920,-15.14304572,21.35701334
5921,-15.13658443,21.33208291
5922,-15.13009247,21.30744096
5923,-15.12357207,21.28308746
5924,-15.11702548,21.25902235
5925,-15.11045494,21.23524557
5926,-15.10386267,21.21175703
5927,-15.09725092,21.18855665
5928,-15.09062192,21.16564430
5929,-15.08397790,21.14301987
5930,-15.07732110,21.12068322
5931,-15.07065374,21.09863418
5932,-15.06397806,21.07687260
5933,-15.05729628,21.05539829
5934,-15.05061064,21.03421105
5935,-15.04392334,21.01331067
5936,-15.03723663,20.99269692
5937,-15.03055271,20.97236955
5938,-15.02387381,20.95232832
5939,-15.01720214,20.93257295
5940,-15.01053992,20.91310315
5941,-15.00388937,20.89391862
5942,-14.99725268,20.87501906
5943,-14.99063208,20.85640412
5944,-14.98402976,20.83807347
5945,-14.97744792,20.82002674
5946,-14.97088878,20.80226357
5947,-14.96435452,20.78478356
5948,-14.95784734,20.76758632
5949,-14.95136942,20.75067142
5950,-14.94492297,20.73403844
5951,-14.93851016,20.71768693
5952,-14.93213317,20.70161644
5953,-14.92579419,20.68582648
5954,-14.91949539,20.67031657
5955,-14.91323893,20.65508620
5956,-14.90702700,20.64013487
5957,-14.90086174,20.62546203
5958,-14.89474533,20.61106715
5959,-14.88867992,20.59694966
5960,-14.88266766,20.58310900
5961,-14.87671070,20.56954456
5962,-14.87081119,20.55625576
5963,-14.86497126,20.54324197
5964,-14.85919305,20.53050256
5965,-14.85347869,20.51803689
5966,-14.84783031,20.50584430
5967,-14.84225003,20.49392413
5968,-14.83673996,20.48227567
5969,-14.83130223,20.47089824
5970,-14.82593894,20.45979112
5971,-14.82065219,20.44895358
5972,-14.81544408,20.43838487
5973,-14.81031670,20.42808425
5974,-14.80527214,20.41805095
5975,-14.80031249,20.40828417
5976,-14.79543981,20.39878313
5977,-14.79065619,20.38954702
5978,-14.78596368,20.38057500
5979,-14.78136435,20.37186624
5980,-14.77686024,20.36341990
5981,-14.77245342,20.35523510
5982,-14.76814592,20.34731097
5983,-14.76393979,20.33964662
5984,-14.75983704,20.33224114
5985,-14.75583970,20.32509361
5986,-14.75194980,20.31820310
5987,-14.74816935,20.31156866
5988,-14.74450034,20.30518935
5989,-14.74094478,20.29906418
5990,-14.73750467,20.29319217
5991,-14.73418198,20.28757232
5992,-14.73097870,20.28220363
5993,-14.72789681,20.27708506
5994,-14.72493825,20.27221559
5995,-14.72210500,20.26759416
5996,-14.71939900,20.26321970
5997,-14.71682220,20.25909115
5998,-14.71437654,20.25520742
5999,-14.71206394,20.25156739
6000,-14.70988633,20.24816997
6001,-14.70784562,20.24501402
6002,-14.70594372,20.24209840
6003,-14.70418253,20.23942196
6004,-14.70256394,20.23698354
6005,-14.70108983,20.23478196
6006,-14.69976208,20.23281603
6007,-14.69858256,20.23108454
6008,-14.69755314,20.22958630
6009,-14.69667565,20.22832006
6010,-14.69595194,20.22728459
6011,-14.69538386,20.22647864
6012,-14.69497323,20.22590094
6013,-14.69472186,20.22555023
6014,-14.69463156,20.22542521
6015,-14.69463120,20.22542471
6016,-14.69452712,20.22528161
6017,-14.69422772,20.22487054
6018,-14.69373261,20.22419181
6019,-14.69304140,20.22324572
6020,-14.69215370,20.22203256
6021,-14.69106913,20.22055265
6022,-14.68978730,20.21880629
6023,-14.68830783,20.21679382
6024,-14.68663035,20.21451553
6025,-14.68475449,20.21197178
6026,-14.68267987,20.20916287
6027,-14.68040613,20.20608914
6028,-14.67793291,20.20275094
6029,-14.67525985,20.19914859
6030,-14.67238658,20.19528246
6031,-14.66931276,20.19115288
6032,-14.66603803,20.18676021
6033,-14.66256205,20.18210480
6034,-14.65888448,20.17718703
6035,-14.65500496,20.17200724
6036,-14.65092317,20.16656582
6037,-14.64663877,20.16086314
6038,-14.64215143,20.15489957
6039,-14.63746081,20.14867549
6040,-14.63256661,20.14219129
6041,-14.62746848,20.13544735
6042,-14.62216612,20.12844408
6043,-14.61665921,20.12118187
6044,-14.61094744,20.11366111
6045,-14.60503050,20.10588221
6046,-14.59890808,20.09784559
6047,-14.59257989,20.08955165
6048,-14.58604563,20.08100081
6049,-14.57930499,20.07219349
